the_geom,OBJECTID,record_id,date_opened,record_status,date_closed,address,record_type,record_type_category,record_type_group,record_type_subtype,record_type_type,record_type_4level,record_name,description,planner_id,module,templateid,parent,children,constructcost,planner_name,planner_email,planner_phone,acalink,aalink,CHANGE_OF_USE,ADDITIONS,NEW_CONSTRUCTION,LEG_ZONE_CHANGE,DEMOLITION,LOT_LINE_ADJUST,FACADE_ALT,ROW_IMPROVE,OTHER_PRJ_DESC,SPECIAL_NEEDS,SENIOR,AFFORDABLE_UNITS,STUDENT,INCLUSIONARY,STATE_DENSITY_BONUS,ADU,FORMULA_RETAIL,MCD,TOBACCO,FINANCIAL,MASSAGE,MCD_REFERRAL,OTHER_NON_RES,ENVIRONMENTAL_REVIEW_TYPE,LAND_USE_RC_EXIST,LAND_USE_RC_PROP,LAND_USE_RC_NET,LAND_USE_RESIDENTIAL_EXIST,LAND_USE_RESIDENTIAL_PROP,LAND_USE_RESIDENTIAL_NET,LAND_USE_CIE_EXIST,LAND_USE_CIE_PROP,LAND_USE_CIE_NET,LAND_USE_PDR_EXIST,LAND_USE_PDR_PROP,LAND_USE_PDR_NET,LAND_USE_OFFICE_EXIST,LAND_USE_OFFICE_PROP,LAND_USE_OFFICE_NET,LAND_USE_MEDICAL_EXIST,LAND_USE_MEDICAL_PROP,LAND_USE_MEDICAL_NET,LAND_USE_VISITOR_EXIST,LAND_USE_VISITOR_PROP,LAND_USE_VISITOR_NET,LAND_USE_PARKING_SPACES_EXIST,LAND_USE_PARKING_SPACES_PROP,LAND_USE_PARKING_SPACES_NET,PRJ_FEATURE_AFFORDABLE_EXIST,PRJ_FEATURE_AFFORDABLE_PROP,PRJ_FEATURE_AFFORDABLE_NET,PRJ_FEATURE_HOTEL_ROOMS_EXIST,PRJ_FEATURE_HOTEL_ROOMS_PROP,PRJ_FEATURE_HOTEL_ROOMS_NET,PRJ_FEATURE_MARKET_RATE_EXIST,PRJ_FEATURE_MARKET_RATE_PROP,PRJ_FEATURE_MARKET_RATE_NET,PRJ_FEATURE_BUILD_EXIST,PRJ_FEATURE_BUILD_PROP,PRJ_FEATURE_BUILD_NET,PRJ_FEATURE_STORIES_EXIST,PRJ_FEATURE_STORIES_PROP,PRJ_FEATURE_STORIES_NET,PRJ_FEATURE_PARKING_EXIST,PRJ_FEATURE_PARKING_PROP,PRJ_FEATURE_PARKING_NET,PRJ_FEATURE_LOADING_EXIST,PRJ_FEATURE_LOADING_PROP,PRJ_FEATURE_LOADING_NET,PRJ_FEATURE_BIKE_EXIST,PRJ_FEATURE_BIKE_PROP,PRJ_FEATURE_BIKE_NET,PRJ_FEATURE_CAR_SHARE_EXIST,PRJ_FEATURE_CAR_SHARE_PROP,PRJ_FEATURE_CAR_SHARE_NET,PRJ_FEATURE_USABLE_EXIST,PRJ_FEATURE_USABLE_PROP,PRJ_FEATURE_USABLE_NET,PRJ_FEATURE_PUBLIC_EXIST,PRJ_FEATURE_PUBLIC_PROP,PRJ_FEATURE_PUBLIC_NET,PRJ_FEATURE_ART_EXIST,PRJ_FEATURE_ART_PROP,PRJ_FEATURE_ART_NET,PRJ_FEATURE_ROOF_EXIST,PRJ_FEATURE_ROOF_PROP,PRJ_FEATURE_ROOF_NET,PRJ_FEATURE_SOLAR_EXIST,PRJ_FEATURE_SOLAR_PROP,PRJ_FEATURE_SOLAR_NET,PRJ_FEATURE_LIVING_EXIST,PRJ_FEATURE_LIVING_PROP,PRJ_FEATURE_LIVING_NET,PRJ_FEATURE_OTHER,PRJ_FEATURE_OTHER_EXIST,PRJ_FEATURE_OTHER_PROP,PRJ_FEATURE_OTHER_NET,RESIDENTIAL_STUDIO_EXIST,RESIDENTIAL_STUDIO_PROP,RESIDENTIAL_STUDIO_NET,RESIDENTIAL_1BR_EXIST,RESIDENTIAL_1BR_PROP,RESIDENTIAL_1BR_NET,RESIDENTIAL_2BR_EXIST,RESIDENTIAL_2BR_PROP,RESIDENTIAL_2BR_NET,RESIDENTIAL_3BR_EXIST,RESIDENTIAL_3BR_PROP,RESIDENTIAL_3BR_NET,RESIDENTIAL_ADU_STUDIO_EXIST,RESIDENTIAL_ADU_STUDIO_PROP,RESIDENTIAL_ADU_STUDIO_NET,RESIDENTIAL_ADU_STUDIO_AREA,RESIDENTIAL_ADU_1BR_EXIST,RESIDENTIAL_ADU_1BR_PROP,RESIDENTIAL_ADU_1BR_NET,RESIDENTIAL_ADU_1BR_AREA,RESIDENTIAL_ADU_2BR_EXIST,RESIDENTIAL_ADU_2BR_PROP,RESIDENTIAL_ADU_2BR_NET,RESIDENTIAL_ADU_2BR_AREA,RESIDENTIAL_ADU_3BR_EXIST,RESIDENTIAL_ADU_3BR_PROP,RESIDENTIAL_ADU_3BR_NET,RESIDENTIAL_ADU_3BR_AREA,RESIDENTIAL_GH_ROOMS_EXIST,RESIDENTIAL_GH_ROOMS_PROP,RESIDENTIAL_GH_ROOMS_NET,RESIDENTIAL_GH_BEDS_EXIST,RESIDENTIAL_GH_BEDS_PROP,RESIDENTIAL_GH_BEDS_NET,RESIDENTIAL_SRO_EXIST,RESIDENTIAL_SRO_PROP,RESIDENTIAL_SRO_NET,RESIDENTIAL_MICRO_EXIST,RESIDENTIAL_MICRO_PROP,RESIDENTIAL_MICRO_NET,RELATED_BUILDING_PERMIT,BOS_1ST_READ,BOS_2ND_READ,COM_HEARING,MAYORAL_SIGN,TRANSMIT_DATE_BOS,COM_HEARING_DATE_BOS,Shape_Length,Shape_Area
"MULTIPOLYGON (((-122.417919582 37.775981011, -122.41779697 37.776077885, -122.417453754 37.776349056, -122.417025525 37.776007513, -122.416927898 37.775929647, -122.416854678 37.775871248, -122.416769255 37.775803116, -122.416583973 37.775655337, -122.416828954 37.7754614, -122.416865702 37.775432309, -122.416780279 37.775364177, -122.416872894 37.775290249, -122.417091738 37.775464796, -122.417156729 37.775413457, -122.41729831 37.775524434, -122.417322834 37.775505061, -122.417919582 37.775981011)))",17520,2017-000155MIS,01/04/2017 12:00:00 AM +0000,Closed - Approved,01/09/2017 12:00:00 AM +0000,8 10TH ST 94103,Misc. Permits-REF (MIS),MIS,Planning,Referral,Applications,Planning/Applications/Referral/MIS,8 10TH ST,Police - Commercial Parking Garage Renewal: Recommend Approval - Public Parking Garage permitted in the C-3-G District as a conditional use per P.C. Sec. 210.2 and CPC Motion No. 17415. Continuation of existing use.,APERRY,Planning,17CAP-00000-0004B,,,,Andrew Perry,andrew.perry@sfgov.org,415-575-9017,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=17CAP&capID2=00000&capID3=0004B&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=17CAP&ID2=00000&ID3=0004B&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003630518219006,0.000000631321336
"MULTIPOLYGON (((-122.467925194 37.773616411, -122.467766434 37.77362364, -122.467752653 37.773433236, -122.467911412 37.773426022, -122.467925194 37.773616411)))",14042,2017-004109MIS,04/04/2017 12:00:00 AM +0000,Closed - Disapproved,05/15/2017 12:00:00 AM +0000,798 10TH AVE 94118,Misc. Permits-REF (MIS),MIS,Planning,Referral,Applications,Planning/Applications/Referral/MIS,798 10th Avenue - Crown Castle ROW WTS Facility,Crown Castle ROW WTS Facility: Installation and operation of wireless equipment and antennas for Crown Castle on Existing PG&E Wood Utility Pole.,SSKANGOS,Planning,17CAP-00000-00366,,,0,Stephanie Skangos,Stephanie.Skangos@sfgov.org,415-575-8731,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=17CAP&capID2=00000&capID3=00366&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=17CAP&ID2=00000&ID3=00366&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000699636560515,0.000000030326776
"MULTIPOLYGON (((-122.420392255 37.765559672, -122.420495741 37.765553422, -122.420548187 37.766101109, -122.419919804 37.766139067, -122.419896549 37.76589619, -122.41989127 37.765841061, -122.419867363 37.765591378, -122.420074335 37.765578876, -122.420185282 37.765572174, -122.420392255 37.765559672)))",29473,2016-001514ENV,02/24/2016 12:00:00 AM +0000,Closed - CEQA Clearance Issued,01/24/2018 12:00:00 AM +0000,1950 MISSION ST 94103,Environmental (ENV),ENV,Planning,Environmental,Applications,Planning/Applications/Environmental/ENV,1950 MISSION ST,"Demolish 11 modular wood framed buildings at 1950 Mission Street
"MULTIPOLYGON (((-122.390146674 37.787310971, -122.390312301 37.787446538, -122.389962894 37.787722742, -122.389797269 37.787587174, -122.390146674 37.787310971)))",85560,7682PRV,07/03/2008 12:00:00 AM +0000,Closed - Informational,07/08/2008 12:00:00 AM +0000,"430 MAIN ST, SAN FRANCISCO, CA 94105",Project Review Meetings (PRV),PRV,Planning,Project Review,Applications,Planning/Applications/Project Review/PRV,"430 Main St - to discuss in greater detail the design of a 84 foot, 113-unit project","430 Main St - to discuss in greater detail the design of a 84 foot, 113-unit project",BFU,Planning,08HIS-00000-022EX,,,0,,,,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=08HIS&capID2=00000&capID3=022EX&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=08HIS&ID2=00000&ID3=022EX&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001318849353684,0.000000093114579
"MULTIPOLYGON (((-122.467194508 37.763024399, -122.467200255 37.763106663, -122.466785761 37.763124865, -122.466780014 37.763042601, -122.467194508 37.763024399)))",177449,R69.010,01/20/1969 12:00:00 AM +0000,Closed - Approved,02/21/1969 12:00:00 AM +0000,"1348 10TH AV, SAN FRANCISCO, CA 94122",General Plan Referral,GPR,Planning,Referral,Applications,Planning/Applications/Referral/GPR,1348 10th Ave,"Sale of property, 10th Ave firehouse",,Planning,69P81-00000-00060,,,,,,,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=69P81&capID2=00000&capID3=00060&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=69P81&ID2=00000&ID3=00060&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000994715932979,0.000000034202541
"MULTIPOLYGON (((-122.466116204 37.748399608, -122.466164387 37.74828637, -122.466185091 37.748577846, -122.466193468 37.748695752, -122.466101915 37.748699779, -122.466015578 37.748703578, -122.465986318 37.748704865, -122.466037604 37.748584335, -122.466048671 37.748558324, -122.466116204 37.748399608)))",145411,1997.115E,02/20/1997 12:00:00 AM +0000,Closed - CEQA Clearance Issued,04/03/1997 12:00:00 AM +0000,"2150 10TH AV, SAN FRANCISCO, CA 94116",Environmental (ENV),ENV,Planning,Environmental,Applications,Planning/Applications/Environmental/ENV,2150 AND 2168 10th AV,Merge Lots 12 and 13.,BKALAHAR,Planning,97HIS-00000-00RQQ,1997.115,,0,,,,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=97HIS&capID2=00000&capID3=00RQQ&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=97HIS&ID2=00000&ID3=00RQQ&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001072567908994,0.000000042533924
"MULTIPOLYGON (((-122.417919582 37.775981011, -122.41779697 37.776077885, -122.417453754 37.776349056, -122.417025525 37.776007513, -122.416927898 37.775929647, -122.416854678 37.775871248, -122.416769255 37.775803116, -122.416583973 37.775655337, -122.416828954 37.7754614, -122.416865702 37.775432309, -122.416780279 37.775364177, -122.416872894 37.775290249, -122.417091738 37.775464796, -122.417156729 37.775413457, -122.41729831 37.775524434, -122.417322834 37.775505061, -122.417919582 37.775981011)))",41043,2015-006663MIS,05/28/2015 12:00:00 AM +0000,Closed - Approved,06/15/2015 12:00:00 AM +0000,8 10TH ST 94103,Misc. Permits-REF (MIS),MIS,Planning,Referral,Applications,Planning/Applications/Referral/MIS,1 10th Street,Health Club (dba Fitness SF Mid Market) is permitted pursuant Planning Code Section 210.2.,ABRASK,Planning,15CAP-00000-00554,,,,Anne Brask,anne.brask@sfgov.org,415-575-9078,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00554&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00554&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003630518219006,0.000000631321336
"MULTIPOLYGON (((-122.390146674 37.787310971, -122.39047725 37.78704965, -122.390645676 37.787183003, -122.390312301 37.787446538, -122.389962894 37.787722742, -122.389797269 37.787587174, -122.390146674 37.787310971)))",89598,2007.1121E,10/24/2007 12:00:00 AM +0000,Closed - CEQA Clearance Issued,02/23/2009 12:00:00 AM +0000,"429 BEALE ST, SAN FRANCISCO, CA 94105",Environmental (ENV),ENV,Planning,Environmental,Applications,Planning/Applications/Environmental/ENV,429 BEALE ST,"Demolition of existing structures, construction of a new 8 story 84 foot building with 113 dwelling units and 57 parking spaces",RCOOPER,Planning,07HIS-00000-01F1I,2007.1121,2007.1121E_7,17750000,Rick Cooper,rick.cooper@sfgov.org,415-575-9027,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=07HIS&capID2=00000&capID3=01F1I&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=07HIS&ID2=00000&ID3=01F1I&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002165989168758,0.000000181584435
"MULTIPOLYGON (((-122.467194508 37.763024399, -122.467200255 37.763106663, -122.466785761 37.763124865, -122.466780014 37.763042601, -122.467194508 37.763024399)))",84038,2008.1186,10/14/2008 12:00:00 AM +0000,Closed,,"1348 10TH AV, SAN FRANCISCO, CA 94122",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1348 10TH AV,Change of use from elementary school to office use.,,Planning,08HIS-00000-01GNU,,"2008.1186A,2008.1186E,2008.1186V",0,,,,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=08HIS&capID2=00000&capID3=01GNU&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=08HIS&ID2=00000&ID3=01GNU&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000994715932979,0.000000034202541
"MULTIPOLYGON (((-122.466116204 37.748399608, -122.466164387 37.74828637, -122.466185091 37.748577846, -122.466193468 37.748695752, -122.466101915 37.748699779, -122.466015578 37.748703578, -122.465986318 37.748704865, -122.466037604 37.748584335, -122.466048671 37.748558324, -122.466116204 37.748399608)))",145409,1997.115,02/20/1997 12:00:00 AM +0000,Closed,,"2150 10TH AV, SAN FRANCISCO, CA 94116",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,2150 AND 2168 10th AV,Merge Lots 12 and 13.,,Planning,97HIS-00000-00RQP,,1997.115E,0,,,,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=97HIS&capID2=00000&capID3=00RQP&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=97HIS&ID2=00000&ID3=00RQP&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001072567908994,0.000000042533924
"MULTIPOLYGON (((-122.417919582 37.775981011, -122.41779697 37.776077885, -122.417453754 37.776349056, -122.417025525 37.776007513, -122.416927898 37.775929647, -122.416854678 37.775871248, -122.416769255 37.775803116, -122.416583973 37.775655337, -122.416828954 37.7754614, -122.416865702 37.775432309, -122.416780279 37.775364177, -122.416872894 37.775290249, -122.417091738 37.775464796, -122.417156729 37.775413457, -122.41729831 37.775524434, -122.417322834 37.775505061, -122.417919582 37.775981011)))",3215,2018-000948CUA,01/16/2018 12:00:00 AM +0000,Under Review,,8 10TH ST 94103,Conditional Use Authorization (CUA),CUA,Planning,Planning Entitlements,Applications,Planning/Applications/Planning Entitlements/CUA,8 10TH ST,Conditional Use Authorization application to establish a formula retail establishment d.b.a. Orangetheory Fitness.,SADINA,Planning,18CAP-00000-000QF,2018-000948PRJ,,600000,Seema Adina,seema.adina@sfgov.org,415-575-8722,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=18CAP&capID2=00000&capID3=000QF&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=18CAP&ID2=00000&ID3=000QF&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003630518219006,0.000000631321336
"MULTIPOLYGON (((-122.420392255 37.765559672, -122.420495741 37.765553422, -122.420548187 37.766101109, -122.419919804 37.766139067, -122.419896549 37.76589619, -122.41989127 37.765841061, -122.419867363 37.765591378, -122.420074335 37.765578876, -122.420185282 37.765572174, -122.420392255 37.765559672)))",29499,2016-001514PRJ,02/24/2016 12:00:00 AM +0000,Under Review,,1950 MISSION ST 94103,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1950 MISSION ST,"Approved Priority Processing for 100% Affordable Housing project: Construct 2 buildings (a 5 story and 9 story) with 157 units of affordable housing including studio, Junior 1 bedroom, 1 bedroom, 2  bedroom and 3  bedroom apartments.  In addition to housing, the development will include amenity space, artist's alleys, a childcare center, and community based non-profit space.",KDURANDE,Planning,16CAP-00000-001YA,,"2016-001514CUA,2016-001514ENV,2016-001514PPA",0,Kimberly Durandet,kimberly.durandet@sfgov.org,415-575-6816,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=16CAP&capID2=00000&capID3=001YA&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=16CAP&ID2=00000&ID3=001YA&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,CHECKED,,CHECKED,,CHECKED,,,,,,,,,,,,,,,,,,,,0,11357,11357,0,143320,143320,,,,,,,0,2368,2368,,,,,,,,,,0,157,157,,,,,,,,,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,0,36,36,0,73,73,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201609218371,,,,,,,0.002359437919444,0.000000346147294
"MULTIPOLYGON (((-122.466780014 37.763042601, -122.467194508 37.763024399, -122.467200255 37.763106663, -122.467205044 37.763175216, -122.46679055 37.763193418, -122.466785761 37.763124865, -122.466780014 37.763042601)))",116867,2003.0784,07/02/2003 12:00:00 AM +0000,Closed,,"1348 10TH AV, SAN FRANCISCO, CA 94122",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1338 10TH AV,LOT LINE ADJUSTMENT,,Planning,03HIS-00000-0123U,,2003.0784S,0,,,,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=03HIS&capID2=00000&capID3=0123U&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=03HIS&ID2=00000&ID3=0123U&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00113215607749,0.000000062704518
"MULTIPOLYGON (((-122.466693195 37.755886359, -122.466697952 37.755954914, -122.466283501 37.755973147, -122.466282104 37.75595302, -122.466278744 37.755904593, -122.466693195 37.755886359)))",9186,2017-009677PRL,07/31/2017 12:00:00 AM +0000,Closed,07/31/2017 12:00:00 AM +0000,1728 10TH AVE 94122,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,1728 10TH AVE,"Replacing 2 windows (existing transom over sliding to transom over fixed) like for like with (paintable) street visible, replacing aluminum with wood clad (paintable) (vfactor <32, Bedrooms comply with egress).",LAJELLO,Planning,17CAP-00000-007GU,,,,Laura Ajello,laura.ajello@sfgov.orgjavascript:Validate();,415-575-9142,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=17CAP&capID2=00000&capID3=007GU&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=17CAP&ID2=00000&ID3=007GU&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201707313307,,,,,,,0.000967142475178,0.000000028499231
"MULTIPOLYGON (((-122.466780014 37.763042601, -122.467194508 37.763024399, -122.467200255 37.763106663, -122.467205044 37.763175216, -122.46679055 37.763193418, -122.466785761 37.763124865, -122.466780014 37.763042601)))",113857,2004.0049V,01/13/2004 12:00:00 AM +0000,Closed - Approved,02/11/2005 12:00:00 AM +0000,"1348 10TH AV, SAN FRANCISCO, CA 94122",Variance (VAR),VAR,Planning,Planning Entitlements,Applications,Planning/Applications/Planning Entitlements/VAR,1348 10TH AV,The project proposes to demolish the structure (used for school) located at 1338 10th Avenue and to construct a new structure at the site for use by the existing elementary school. CU Authorization is requested for an increase in the elementary school use per Section 209.3(g) in the RH-2 District. A rear yard Variance is sought for new construction of the structure within the req rear yard.  A Certificate of Appropriateness is sought to renovate and repair Landmark No. 29 (The Old Firehouse).,DDIBARTO,Planning,04HIS-00000-015BE,2004.0049,,3000000,,,,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=04HIS&capID2=00000&capID3=015BE&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=04HIS&ID2=00000&ID3=015BE&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00113215607749,0.000000062704518
"MULTIPOLYGON (((-122.466780014 37.763042601, -122.467194508 37.763024399, -122.467200255 37.763106663, -122.467205044 37.763175216, -122.46679055 37.763193418, -122.466785761 37.763124865, -122.466780014 37.763042601)))",84232,2008.1150C,09/30/2008 12:00:00 AM +0000,Closed - Approved,01/15/2009 12:00:00 AM +0000,"1348 10TH AV, SAN FRANCISCO, CA 94122",Conditional Use Authorization (CUA),CUA,Planning,Planning Entitlements,Applications,Planning/Applications/Planning Entitlements/CUA,1348 10TH AV,Change of use from school to general office use.,ASTARR,Planning,08HIS-00000-01GW7,2008.1150,,0,Aaron Starr,aaron.starr@sfgov.org,415-558-6362,https://aca.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=08HIS&capID2=00000&capID3=01GW7&agencyCode=CCSF,https://av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=08HIS&ID2=00000&ID3=01GW7&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00113215607749,0.000000062704518
